游族网络,美术指导（平面设计师）,1-2万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,市场策划经理,1.5-2万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,高级/资深文案,0.7-1.3万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,高级U3D工程师,1.5-2.5万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,高级GO语言工程师,1-2万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,高级JAVA开发工程师,1-2.5万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,C++后端主程,1-2.5万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,高级运营策划(活动、数据方向),1-1.6万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,高级系统策划（All in 工作室）运维,1-1.5万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,日语助理,0.5-1万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,产品策划经理(环球工作室),1.5-2万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,海外运营高级专员,1-1.4万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,C++/Go语言服务器主程（女神工作室）,2-2.8万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,FLASH工程师,6-8千/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,3D高模建模师（动画）,1-1.5万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,概念设计师（动画）,1-1.5万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,3D特效师/美术中心,1.5-2万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,数据开发工程师/技术资源平台,1-1.5万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,资深原画设计(欧美写实）/美术中心,1.5-2万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,移动产品测试工程师（MOB云事业部）,1-1.5万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,数据开发工程师（爬虫方向）,1.5-2万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,测试工程师（星火）,0.8-1.5万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,高级运营策划（版本管理方向）,0.8-1.3万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,网页设计师,0.8-1.5万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,（高级）C++开发工程师,1-2万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,数据开发工程师,0.8-1.3万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,Java开发工程师,1-1.6万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,运维工程师,1-1.5万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,资深Cocos2d-x工程师（无限工作室）,1.5-2万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,游戏运营经理,1.3-2万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,高级运营策划（版本管理方向）,1-1.6万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,分镜师（动画）,1-1.5万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,游戏测试工程师（无限工作室,6-8千/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,数据分析,0.6-1.2万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,数据分析师,0.8-1.2万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,JAVA开发工程师/MOB,2-2.5万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,高级Java开发工程师-战神,1.5-2万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,C++高级工程师（大侠）,1.3-1.8万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,主策划-女神工作室,1.5-2.3万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,Java工程师-战神工作室,1-1.5万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,游戏本地化专员（德语、西班牙语、葡萄牙语、波兰语）,0.6-1万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,H5前端开发工程师,1-1.5万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,高级大数据开发工程师,20-30万/年,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,部门业务助理,0.7-1.5万/月,徐汇区宜山路711号华鑫中心2号楼17层
company,job_title,payment,location
游族网络,手机游戏测试工程师,1.5-2万/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
上海双梧建筑工程有限公司,助理项目经理,4.5-6千/月,上海市黄浦区南昌路60号
company,job_title,payment,location
上海双梧建筑工程有限公司,助理项目经理,4.5-6千/月,上海市黄浦区南昌路60号
company,job_title,payment,location
瑞庭网络技术（上海）有限公司,市场专员（策划/文案）,6-9千/月,上海市徐汇区虹漕路88号H88越虹广场A座18F
company,job_title,payment,location
瑞庭网络技术（上海）有限公司,上市公司高薪客户销售代表,0.8-1万/月,上海市徐汇区虹漕路88号H88越虹广场A座18F
company,job_title,payment,location
游族网络,体育新媒体编辑（实习）,2.6-2.8千/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
游族网络,董事长健康顾问,1千以下/月,徐汇区宜山路711号2号楼游族大厦
company,job_title,payment,location
北京联龙博通电子商务技术有限公司,建设银行手机银行营销员（可实习）,4.5-6千/月,建行网点内
company,job_title,payment,location
上海链家,门店直聘 带薪培训 加提成,0.5-1万/月,苗圃路287号
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,6-8千/月,张江高科地铁站
company,job_title,payment,location
上海浩宜信息科技有限公司,实施工程师,0.6-1万/月,郭守敬路498号浦东软件园3号楼3305
company,job_title,payment,location
食在喜欢（上海）食品有限公司,大客户渠道经理,6-8千/月,淞沪路388号
company,job_title,payment,location
北京中公教育科技股份有限公司,金融银行培训讲师,0.5-1万/月,上海市徐汇区中山西路2230号2号楼2楼
company,job_title,payment,location
云唯plus,国企8k云计算工程师（零基础，提供岗前培训）,0.8-1万/月,北邮宏福校区云计算大数据人才培养基地
company,job_title,payment,location
奢殿（上海）贸易有限公司,渠道拓展/业务拓展BD/商务拓展,0.8-1万/月,上海市广纪路838号B栋301~310室
company,job_title,payment,location
高伟达软件股份有限公司,C/C++开发工程师,0.8-1万/月,浦东新区
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
中关新才,技术支持/系统运维定岗生（北京国企/银行岗位）,6-8千/月,西城区广安门南滨河路23号2号楼1906室
company,job_title,payment,location
即刻（上海）自动化科技有限公司,生产员工,3-4.5千/月,莘砖公路518号3号楼5层D座
company,job_title,payment,location
上海中世建设咨询有限公司,桌面运维工程师,7-8千/月,上海市曹杨路528弄35号（中世办公楼）
company,job_title,payment,location
武汉武钢众鹏信息系统有限公司,IBM主机软件工程师（零基础免费培训定岗  专业不限）,0.5-1万/月,上海
company,job_title,payment,location
上海任仕达人才服务有限公司,(ID59314)国有银行客服专员,4.5-6千/月,上海
company,job_title,payment,location
广州杰日鲜果汁食品有限公司,银行渠道经理,1-1.5万/月,上海浦东新区康桥路1059号(康桥树源创意园区)H座.
company,job_title,payment,location
国金黄金股份有限公司,银行项目经理（年薪15-20万+高提成+住宿+六险一金）,4.5-6千/月,徐汇区
company,job_title,payment,location
建信期货有限责任公司,业务管理岗,8-10万/年,浦东新区银城路99号五楼
company,job_title,payment,location
建信人寿保险有限公司上海分公司,团体业务部-管理培训生,2-3千/月,源深路1088号8、9楼
company,job_title,payment,location
上海湘商贸易有限公司,天猫/平台运营助理,4-6千/月,上海市静安区梅园路228号企业广场2502-2505
company,job_title,payment,location
上海格略企业管理咨询有限公司,管理培训生,8-10万/年,上海市普陀区兰溪路900弄天汇广场4号楼1701室
company,job_title,payment,location
上海渊泉集币收藏品有限公司,银行渠道销售经理（SH-03）,6-8千/月,南京西路1038号梅龙镇商厦3701室
company,job_title,payment,location
国金黄金股份有限公司,大客户经理（上海）,1-1.5万/月,上海徐汇区龙华中路
company,job_title,payment,location
上海翊斗,"底薪4-6k,各种补贴,国内知名的运营平台招销售代表",0.8-1万/月,各区域就近分配
company,job_title,payment,location
北京神州新桥科技有限公司,高级网络工程师,0.8-1.2万/月,上海世纪大道1500号东方大厦828室
company,job_title,payment,location
上海天鹭保安押运有限公司,武装押运驾驶员,5.5-6.5千/月,南苏州路723号
company,job_title,payment,location
上海兴升工艺品有限公司,高薪聘拍摄摄影修图做视频详情页的网店美工设计师,6-8千/月,剑河路2327号
company,job_title,payment,location
杭州宏递运输有限公司,小时工,1.5-2千/月,徐泾镇华徐公路495号
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,6-8千/月,张江高科地铁站
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,6-8千/月,张江高科地铁站
company,job_title,payment,location
云唯plus,国企8k云计算工程师（零基础也可转行，提供岗前培训）,0.8-1万/月,北邮宏福校区云计算大数据人才培养基地
company,job_title,payment,location
云唯plus,国企8k系统运维工程师（零基础，提供岗前培训）,0.8-1万/月,北邮宏福校区云计算大数据人才培养基地
company,job_title,payment,location
云唯plus,国企8k云计算工程师（零基础，提供岗前培训）,0.8-1万/月,北邮宏福校区云计算大数据人才培养基地
company,job_title,payment,location
云唯plus,国企8k云计算工程师（零基础，提供岗前培训）,0.8-1万/月,北京市昌平区沙河高教园中国农业机械化科学研究院（国企机关，出入需门卡）
company,job_title,payment,location
高伟达软件股份有限公司,java开发工程师（2016应届毕业生）,0.8-1万/月,浦东新区
company,job_title,payment,location
高伟达软件股份有限公司,java开发工程师（2017届毕业生）,6-8千/月,浦东新区
company,job_title,payment,location
高伟达软件股份有限公司,C/C++开发工程师（2017届毕业生）,6-8千/月,浦东新区
company,job_title,payment,location
高伟达软件股份有限公司,java开发工程师(2017届毕业生),6-8千/月,浦东新区
company,job_title,payment,location
高伟达软件股份有限公司,C开发工程师（2017届985、211本科及以上学历）,7-9千/月,浦东新区
company,job_title,payment,location
高伟达软件股份有限公司,java开发工程师（2017届985、211本硕）,7-9千/月,浦东新区
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,广发银行项目电话销售+人均7500+五险一金,0.8-1万/月,虹口足球场
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,广发银行项目电话销售+人均7500+五险一金,0.8-1万/月,虹口足球场
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,6-8千/月,张江高科地铁站
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,6-8千/月,张江高科地铁站
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,6-8千/月,张江高科地铁站
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,6-8千/月,张江高科地铁站
company,job_title,payment,location
精鹰通讯,电话销售（银行上班）月薪6000-8000，五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
精鹰通讯,电话销售（银行上班）月薪6000-8000，五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,6-8千/月,张江高科地铁站
company,job_title,payment,location
精鹰通讯,电话销售（银行上班）月薪6000-8000，五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
精鹰通讯,电话销售（银行上班）月薪6000-8000，五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
中关新才,国企数据库/网络工程师(零基础，前期免费岗前实训),6-8千/月,西城区广安门南滨河路23号2号楼1906室
company,job_title,payment,location
中关新才,银行8K系统运维工程师助理,6-8千/月,西城区广安门南滨河路23号2号楼1906室
company,job_title,payment,location
中关新才,技术支持/系统运维 银行8K实习生(后转正）,0.8-1万/月,西城区广安门南滨河路23号2号楼1906室
company,job_title,payment,location
上海中世建设咨询有限公司,招聘专员,1-1.2万/月,上海市曹杨路528弄35号（中世办公楼）
company,job_title,payment,location
上海中世建设咨询有限公司,招标工程师,10-15万/年,上海市曹杨路528弄35号（中世办公楼）
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,6-8千/月,张江高科地铁站
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,6-8千/月,张江高科地铁站
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,6-8千/月,张江高科地铁站
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,6-8千/月,张江高科地铁站
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,6-8千/月,张江高科地铁站
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
精鹰通讯,兴业银行项目电话销售+人均7500+五险一金,6-8千/月,张江高科地铁站
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,6-8千/月,上海市浦东新区世纪大道
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,广发银行项目电话销售+人均7500+五险一金,0.8-1万/月,虹口足球场
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
精鹰通讯,招商银行项目电话销售+人均7500+五险一金,0.8-1万/月,上海市浦东新区杨高南路759号陆家嘴世纪金融广场2号楼8楼(杨高南路花木路路口)
company,job_title,payment,location
国金黄金股份有限公司,银行渠道销售专员,4.5-6千/月,上海市徐汇区龙华中路绿地置业广场10层
company,job_title,payment,location
国金黄金股份有限公司,渠道销售代表（底薪5000+高提成+六险一金+住宿）,0.8-1万/月,中山南二路徐汇苑大厦
company,job_title,payment,location
国金黄金股份有限公司,银行项目经理（年薪15-20万+高提成+住宿+六险一金）,4.5-6千/月,徐汇区龙华中路596号A座1006室
company,job_title,payment,location
国金黄金股份有限公司,银行项目经理（年薪15-20万+高提成+住宿+六险一金）,4.5-6千/月,通州北苑万达广场B座26层
company,job_title,payment,location
国金黄金股份有限公司,银行渠道销售（底薪5k+六险一金+免费住宿）,0.8-1万/月,苏州市姑苏区平陇路50号和润家园7幢301室
company,job_title,payment,location
国金黄金股份有限公司,贵金属银行渠道销售专员（可接受全国出差）,4.5-6千/月,北京市通州区北苑155号北京大唐高新科技园11幢。
company,job_title,payment,location
国金黄金股份有限公司,银行项目经理（年薪15-20万+高提成+住宿+六险一金）,4.5-6千/月,徐汇区龙华中路596号A座1006室
company,job_title,payment,location
建信人寿保险有限公司上海分公司,团体业务部-团险客户经理,0.5-1万/月,源深路1088号葛洲坝大厦8、9楼
company,job_title,payment,location
上海中世建设咨询有限公司,行政专员,4.5-6千/月,上海市曹杨路528弄35号（中世办公楼）
company,job_title,payment,location
上海中世建设咨询有限公司,文员（机电招标部）,4.5-6千/月,上海市曹杨路528弄35号（中世办公楼）
company,job_title,payment,location
国金黄金股份有限公司,银行项目经理,4.5-6千/月,上海
company,job_title,payment,location
国金黄金股份有限公司,银行项目经理（年薪15-20万+高提成+住宿+六险一金）,4.5-6千/月,上海
company,job_title,payment,location
国金黄金股份有限公司,银行渠道销售,1-1.5万/月,杭州
company,job_title,payment,location
国金黄金股份有限公司,银行渠道销售（底薪3000-5000+六险一金+提供住宿）,4.5-6千/月,龙华中路绿地置业广场
company,job_title,payment,location
国金黄金股份有限公司,贵金属银行销售专员（可提供住宿）,4.5-6千/月,北京市通州区北苑155号北京大唐高新科技园11幢。
company,job_title,payment,location
国金黄金股份有限公司,贵金属银行渠道销售专员（可提供住宿）,4-5千/月,北京市通州区北苑155号北京大唐高新科技园11幢。
company,job_title,payment,location
国金黄金股份有限公司,贵金属银行渠道销售专员（可提供住宿）,4.5-6千/月,北京市通州区北苑155号北京大唐高新科技园11幢。
company,job_title,payment,location
国金黄金股份有限公司,贵金属银行渠道销售专员（可接受全国出差）,4.5-6千/月,北京市通州区北苑155号北京大唐高新科技园11幢。
company,job_title,payment,location
国金黄金股份有限公司,贵金属银行渠道销售专员（可提供住宿）,4.5-6千/月,上海市徐汇区龙华中路绿地置业广场10层
company,job_title,payment,location
国金黄金股份有限公司,管培生（无责底薪5000+高提成+高档住宿+六险一金）,1-1.5万/月,上海徐汇区龙华中路
company,job_title,payment,location
上海翊斗,"底薪4-6k,各种补贴,国内知名的运营平台招销售代表",0.8-1.2万/月,漕河泾开发区
company,job_title,payment,location
上海翊斗,"底薪4-6k,各种补贴,国内知名的运营平台招销售代表",0.8-1.2万/月,逸仙路2816号
company,job_title,payment,location
上海翊斗,"底薪4-6k,各种补贴,国内知名的运营平台招销售代表",0.8-1.2万/月,虹口区东体育会路
company,job_title,payment,location
上海翊斗,"底薪4-6k,各种补贴,国内知名的运营平台招销售代表",0.8-1.2万/月,各区域就近分配
company,job_title,payment,location
上海天鹭保安押运有限公司,武装押运员,4.5-5.5千/月,南苏州路726号
company,job_title,payment,location
上海翊斗,做五休二不加班朝阳产业招聘客户代表多种销售模式,0.8-1.2万/月,逸仙路2816号
company,job_title,payment,location
上海翊斗,"底薪4-6k,各种补贴,国内知名运营平台招销售代表",0.8-1.2万/月,逸仙路2816号
company,job_title,payment,location
上海翊斗,"底薪4-6k,各种补贴,国内知名的运营平台招销售代表",0.8-1.2万/月,各区域可就近分配
company,job_title,payment,location
上海翊斗,"底薪4-6k,各种补贴,国内知名的运营平台招销售代表",0.8-1.2万/月,各区域就近分配
company,job_title,payment,location
上海翊斗,"底薪4-6k,各种补贴,国内知名的运营平台招销售代表",0.8-1.2万/月,逸仙路2816号
company,job_title,payment,location
上海翊斗,底薪7k知名微信公众号运营平台招销售代表及商务顾问,0.8-1.2万/月,逸仙路2816号
company,job_title,payment,location
上海翊斗,"底薪4-6k,各种补贴,国内知名的运营平台招销售代表",0.8-1.2万/月,静安区逸仙路
company,job_title,payment,location
上海翊斗,底薪4-6k各种补贴国内知名的运营平台招销售代表,0.8-1.2万/月,静安区逸仙路
company,job_title,payment,location
上海翊斗,底薪4-6k各种补贴国内知名的运营平台招销售及维护专员,0.8-1.2万/月,各区域可就近分配
company,job_title,payment,location
上海兴升工艺品有限公司,高提成招聘京东淘宝天猫各网店运营推广店长,0.6-5万/月,剑河路2327号
company,job_title,payment,location
上海兴升工艺品有限公司,高薪聘拍摄摄影修图做视频详情页页面编辑的网店美工,6-8千/月,剑河路2327号
company,job_title,payment,location
上海兴升工艺品有限公司,高薪聘拍摄摄影修图做视频详情页页面编辑的网店美工,6-8千/月,剑河路2327号
company,job_title,payment,location
上海兴升工艺品有限公司,高提成招聘京东淘宝天猫各网店运营推广店长,0.8-5万/月,剑河路2327号
company,job_title,payment,location
上海兴升工艺品有限公司,高薪聘拍摄摄影修图做视频详情页页面编辑的网店美工,6-8千/月,剑河路2327号
company,job_title,payment,location
上海兴升工艺品有限公司,高提成招聘京东淘宝天猫各网店运营推广店长,0.6-5万/月,剑河路2327号
company,job_title,payment,location
上海兴升工艺品有限公司,波斯真丝地毯摄像图片美工视频详情页制作实习生,150元/天,剑河路2327号
company,job_title,payment,location
上海兴升工艺品有限公司,阿里巴巴国际eBay亚马逊wish速卖通跨境电商人才招聘,0.6-5万/月,剑河路2327号
company,job_title,payment,location
上海兴升工艺品有限公司,高提成招聘京东淘宝天猫各网店运营推广店长,0.6-5万/月,剑河路2327号
company,job_title,payment,location
上海兴升工艺品有限公司,聘会拍摄摄影修图做视频详情页网店页面编辑的网店美工,5-8千/月,剑河路2327号
company,job_title,payment,location
上海兴升工艺品有限公司,招聘真丝地毯淘宝阿里巴巴京东天猫网店推广运营主管,0.6-5万/月,剑河路2327号
